#Id	Organism	TaxonID	Full_Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo	aSD_binding_summary	folding_energy_init_summary	folding_energy_diff_summary	NC_summary_info	NC_summary_novembre	SD_summary_all_info	SD_summary_ribo_info	SD_summary_all_motif_diff	SD_summary_all_binding_diff	Domain	Phylum	Class
GCA_000010525	Azorhizobium caulinodans ORS 571	438753	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Azorhizobium_caulinodans_ORS_571	0.6778640096685592	0.6799065040147395	0.6569916265347737	4667.0	0.6288877048378152	0.877787362293967	0.8630539620676632	5369772.0	656254.0	4634403.0	52.0	34.47693688870915	45.57353993201765	56.75312858068985	32.11964243929897	41.450573616475076	53.20567943466756	56.0	1.7491295942909528	3.5030289679977376	1.2251559586360066	1.834674652665524	-4.699427775396495	-5.882727272727273	-2.188524033433356	-2.512017090909091	17.0	16.0	0.847868009427898	3.0	3.0	2949.0	1139.65	3040.0	1454.1960000000001	99.89	3.3502315959386384	2.591129326696387	3.5215965770811377	1598.0	-15.668346558009866	-20.956680248766887	5.288333690757024	-14.526415094339624	-18.907547169811323	4.381132075471698	-0.2642174451327884	-0.07288142749730481	-0.17154772530162707	-0.06250667116930186	-0.09046842360046713	0.5239736356549463	1.6683543153322136	0.3876901649882151	0.3397908720805657	Bacteria	Proteobacteria	Alphaproteobacteria
GCA_000689395	Candidatus Phaeomarinobacter ectocarpi	1458461	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhodobiaceae; Candidatus Phaeomarinobacter.	Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteriar_Canditatus_Phaeomarinobacter_ectocarpi_Ec32	0.5927704147813878	0.5946059223736281	0.5801627346697578	3171.0	0.5488659812192763	0.8961926634376541	0.8765618481778621	3415905.0	354596.0	2994252.0	39.0	46.7716361733879	51.52354050625595	58.17964881252228	43.638322434308115	46.21539341639271	54.67250615995562	54.0	0.8401539718596389	3.041724982595508	0.2679437822596669	1.3361645773260844	-3.8338323353293364	-5.1873076923076935	-1.8001993570753303	-2.159258846153846	16.0	15.0	0.8505203405865658	1.0	1.0	1719.0	765.59	1684.0	739.326	100.0	5.473574151805079	2.059038952094215	2.8197356472447033	295.0	-11.754815399179552	-16.942189965288733	5.187374566109184	-10.288	-16.045999999999996	5.758000000000001	-0.26977589047888256	-0.12478421390453576	0.11000274351092747	-0.060281261990220276	-0.103023725421562	0.572210189599972	1.7055604052694235	0.3006654052349417	0.2979104383475244	Bacteria	Proteobacteria	Alphaproteobacteria
GCA_000009085	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	192222	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter_jejuni_jejuni_NCTC_11168	0.30840708876650064	0.3088814171726803	0.3449050829627505	1572.0	0.303870547036524	0.9523351168853004	0.9162195602629576	1641481.0	78241.0	1503957.0	43.0	39.864152331256975	51.564370232114065	58.55577516481661	37.94458188024075	46.237199600326214	56.65826588996561	53.0	5.576329582022918	8.167251560492979	3.989604643042328	3.9716126621513066	-4.154462126034382	-5.953773584905662	-0.92207073201782	-1.2119754716981133	18.0	17.0	0.8784987277353691	3.0	3.0	1165.0	231.94400000000002	820.0	129.14	99.98	3.2933472284734435	1.8904409589279785	2.279128365763212	152.0	-4.737984546039923	-6.881352221506763	2.143367675466838	-4.752	-7.718000000000001	2.966	-0.17054213034862295	0.0029581046168231	0.3838036441199889	-0.03240516019999885	-0.10331107716060328	1.58672493898059	4.195638898341672	0.5935470737913486	0.43947837150127234	Bacteria	Proteobacteria	deltaepsilon
GCA_000430105	Salmonella enterica subsp. enterica serovar Heidelberg str. 41578	1124936	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Salmonella.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella_enterica_Enterica_sv._Heidelberg_41578	0.5329569742666904	0.5348203346114586	0.5192732212599762	4482.0	0.4262946315522917	0.8834385213745591	0.8707354303627908	4793479.0	558735.0	4173852.0	84.0	47.820118780110185	48.88399588281061	57.15270053977692	37.56682542097748	37.44662409066258	49.6207875069481	58.0	1.888518233672284	4.252054743804919	0.3448658339880611	1.3724297610689318	-4.796480696273122	-5.956551724137928	-1.5653768444543734	-1.72483	17.0	17.0	0.9047300312360552	7.0	7.0	3138.0	1046.132	2934.0	844.054	100.0	4.9909089028902685	1.6089294296703285	2.720951660177525	432.0	-8.590425096612867	-14.153748579222553	5.563323482609683	-8.34	-13.694545454545455	5.354545454545455	-0.40868871240242616	-0.029151653590647975	-0.037527572990649266	-0.13178577672960165	-0.23396965787262541	1.543652399684223	2.8796249827359874	0.46672646140116025	0.46629763498438204	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000013805	Yersinia pestis Nepal516	377628	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Yersinia.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Yersinia_pestis_Nepal516	0.4877894112474854	0.4893117710870566	0.4946179636491971	4017.0	0.4021000321844013	0.8458905876826791	0.8231440990254907	4534590.0	698823.0	3732621.0	71.0	52.87477009170761	52.7920993721083	58.352206241721746	42.18288388749637	41.439191141242816	51.82002223583485	57.0	1.7025317001817764	4.1775037146094345	0.4576647667921029	1.49021180232575	-4.382725914861814	-5.7450877192982475	-1.4490705601195022	-1.667411929824561	17.0	17.0	0.8770226537216829	7.0	7.0	2651.0	865.802	2419.0	666.846	100.0	5.519430880113197	1.6029788868738304	2.7343024970819854	260.0	-8.257879017970133	-12.296659073652242	4.038780055682107	-8.471666666666666	-12.981481481481481	4.509814814814816	-0.4137521768039527	0.025888929618768375	0.11662797989457645	-0.1119440793519885	-0.2150493798483713	1.2448669333896736	2.6872919122836842	0.4444107542942495	0.436184714961414	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000016685	Actinobacillus pleuropneumoniae serovar 3 str. JL03	434271	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus.	Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus_pleuropneumoniae_serovar_3_str._JL03	0.4219430810625161	0.42329435615590943	0.4225797184717036	1984.0	0.3235219402625879	0.8921283175933583	0.8532020969982097	2242062.0	241855.0	1912932.0	62.0	45.024350997800475	46.21515976175535	56.21978792609355	36.31311378220492	37.34722181514597	48.80249786160997	56.0	3.6161147033724417	5.957855806686162	1.9829826755148665	2.693050953831673	-4.184536290322572	-5.73636363636364	-1.000629969758063	-1.2660534545454547	17.0	16.0	0.936491935483871	6.0	6.0	1360.0	304.288	1131.0	185.614	99.94	3.4082885973908286	1.2874100109728186	2.060709524602353	38.0	-5.31965639211723	-10.312607377463364	4.992950985346135	-7.065384615384616	-10.055769230769233	2.9903846153846154	-0.37525886322030505	0.3281655984123786	-0.4010787159415089	-0.13193379658838875	-0.19188374534080713	1.6331320278575752	3.2648048528544886	0.5321129032258064	0.4765050403225807	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000465255	Haemophilus influenzae KR494	1334187	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus.	Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus_influenzae_KR494	0.38684997823159295	0.3879768961848305	0.41714687280393536	1646.0	0.30553560479985986	0.8998370844144091	0.848883942039979	1856176.0	185920.0	1575678.0	57.0	44.245424043548994	48.57369382702036	57.17690537736045	35.55012924522232	37.17393554227142	49.43081434050432	55.0	4.088847986991916	5.630737930246926	2.1943965355941595	2.6480114322281	-4.199617253948965	-5.854545454545455	-0.951918736330496	-1.3287749090909091	17.0	16.0	0.9404617253948968	6.0	6.0	1071.0	237.882	883.0	140.222	95.44	1.7303414989289039	1.3945408411354132	2.0519426761948583	34.0	-5.15675626145388	-9.197684789248628	4.0409285277947475	-6.947169811320753	-10.475471698113207	3.5283018867924527	-0.3203802146551858	0.3471976294962774	-0.12685862605000098	-0.13547587064624944	-0.23468996048242738	1.8944514513977566	2.9827264980188257	0.5061470230862698	0.45126245443499396	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000010245	Escherichia coli str. K-12 substr. W3110	316407	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia_coli_K12__W3110	0.5186760556842027	0.5205026721327203	0.5170560352124598	4410.0	0.4150426924127448	0.8897609985683329	0.8716204524343073	4646332.0	512207.0	4049838.0	85.0	48.63210529526322	49.04630268353645	57.03915905219497	37.41628092862228	37.2095526528482	49.208742748742324	58.0	1.8034023393195784	4.3382707723637575	0.3663813351724611	1.4053163499382009	-4.665761904761888	-5.896206896551724	-1.5195603356009175	-1.7042413793103448	17.0	17.0	0.8929705215419501	7.0	7.0	3039.0	1000.248	2800.0	789.7460000000001	100.0	5.656909253683296	1.595792675633014	2.4787328686713157	212.0	-8.588266946191474	-13.619834614488704	5.031567668297226	-8.409090909090908	-13.398181818181818	4.989090909090908	-0.3562062714372232	-0.020862886333548703	-0.008442052657654686	-0.13728141216610934	-0.24133827389728063	1.4370210041471174	2.9329544224255564	0.46230204081632653	0.4558399092970521	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000009605	Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Buchnera.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Buchnera_Buchnera_aphidicola_str._APS_Acyrthosiphon_pisum	0.27407247898217185	0.2744434273788052	0.3143208475217556	564.0	0.1495585716168138	0.8888869811965705	0.8698010398310547	640681.0	71188.0	557265.0	31.0	37.18941554569921	51.98890229216009	59.95530735192113	36.4868508829486	46.223569285370964	57.83846013604039	54.0	5.269867321473099	5.918110672125465	5.075512126224637	5.011659252290642	-2.8936702127659584	-4.287037037037036	-0.6331081914893605	-0.9547044444444446	17.0	16.0	0.9007092198581559	1.0	1.0	277.0	49.828	180.0	24.178	54.47	0.08822380910037339	2.1232396897023214	2.282065540736487	108.0	-4.217758007117438	-5.80644128113879	1.588683274021352	-4.555769230769231	-5.668653846153847	1.1128846153846153	-0.06959740997750134	0.08014002298884888	-0.2994924579475002	-0.0353070863844535	-0.11089545561839143	0.19435519524846256	0.9064514198348235	0.40278723404255323	0.27628014184397165	Bacteria	Proteobacteria	Gammaproteobacteria
GCA_000348585	Xanthomonas axonopodis Xac29-1	1304892	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas.	Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas_axonopodis_Xac29_1	0.6530299964014209	0.6550401778242754	0.6206362227691186	4136.0	0.616565724883124	0.8560030115718484	0.8082990925505317	5153455.0	742082.0	4165533.0	53.0	36.47112889917515	45.2832775380408	55.79224550033086	32.943033888057606	39.14763082818423	51.446920996377294	55.0	1.0427451051306431	2.933209087946965	0.752435945665881	0.9857033714471952	-3.681694874274661	-5.417222222222222	-1.7031522920696442	-1.7757625925925926	17.0	16.0	0.8665377176015474	2.0	2.0	2047.0	726.628	1914.0	870.966	100.0	4.6101939049382965	2.0995015092627094	2.651960251140676	345.0	-13.327625304136252	-20.246496350364964	6.918871046228711	-10.148076923076925	-17.501923076923074	7.353846153846153	-0.208320898339385	-0.23856826017404228	0.06286793101231955	-0.07788402250143875	-0.13549475752284593	0.2903091594647621	1.9475057164997698	0.31923887814313345	0.25218423597678913	Bacteria	Proteobacteria	Gammaproteobacteria
