#Id	Organism	TaxonID	Full_Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo	aSD_binding_summary	folding_energy_init_summary	folding_energy_diff_summary	NC_summary_info	NC_summary_novembre	SD_summary_all_info	SD_summary_ribo_info	SD_summary_all_motif_diff	SD_summary_all_binding_diff	Domain	Phylum	Class
GCA_000025985	Bacteroides fragilis NCTC 9343	272559	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis_NCTC_9343	0.4427036790320862	0.4438363373182717	0.4118999323867478	4122.0	0.3504017336481346	0.8935947928393857	0.8816610119996773	5205140.0	553854.0	4589169.0	72.0	54.903152698381994	54.35080641880955	59.273272687782466	43.048100324997634	43.14294057840583	54.22229512432251	52.0	4.025116575707742	7.158668353940367	2.7471876342934944	5.8810047163264265	-0.90160116448327	-1.651538461538462	-0.7264593740902546	-0.6957276923076924	18.0	17.0	0.9645803008248424	6.0	6.0	469.0	445.486	293.0	243.1	100.0	4.753189975706063	2.0441124129512684	3.226038112677341	1364.0	-4.309247937894226	-10.742154294032023	6.4329063561377975	-3.425	-10.303846153846157	6.878846153846156	-0.3663706560320744	-0.20519773998576804	0.06932166784658318	-0.08521509500691156	-0.2062134231098536	1.2779289414142472	1.2776636376139408	0.005704512372634654	0.012105773896166919	Bacteria	Bacteroidetes	Chlorobi
GCA_000007585	Porphyromonas gingivalis W83	242619	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_gingivalis_W83	0.4937834597496741	0.4951756411726839	0.4745214343488811	1858.0	0.4781244420318842	0.8615031687971202	0.8307070351904606	2343476.0	324564.0	1946742.0	52.0	55.765460069412526	55.24891434891435	59.488815127885935	49.966703988643815	47.897500432097814	56.7978796881597	52.0	1.85085529145146	5.018719766338538	1.2256053008321837	4.047544142087565	-1.009547657512112	-1.808269230769231	-0.8963275821216985	-0.93689	18.0	15.0	0.9472551130247578	4.0	4.0	233.0	239.958	164.0	150.806	100.0	6.068250985104316	2.6176427750280835	3.4325392871163114	741.0	-6.018092672413792	-12.585075431034484	6.566982758620689	-4.035384615384617	-12.25	8.214615384615385	-0.23740340428057427	-0.32945788058692904	0.250896444616334	-0.04523430890229365	-0.13305988006189645	0.6252499906192763	0.9711756242509733	-0.0037448869752421954	0.007101184068891278	Bacteria	Bacteroidetes	Chlorobi
GCA_000060345	Gramella forsetii KT0803	411154	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gramella_forsetii_KT0803	0.3730034954037518	0.3739159869757245	0.3890115599428497	3348.0	0.3137882706835455	0.8967925201364235	0.8872373445589206	3798465.0	392030.0	3370140.0	43.0	49.72498529495884	56.00622286877999	59.75375572329807	44.194670299579094	46.5177671839211	57.356982991331854	54.0	3.9761800915971017	5.764239871875807	3.0873746396440747	4.168888035865994	-0.7495131421744398	-1.1929629629629628	-0.5874236618876891	-0.807747037037037	0.0	0.0	0.913978494623656	3.0	3.0	286.0	268.722	140.0	133.53799999999998	98.92	2.3932986592446137	2.7060988778096746	3.0132314730554115	876.0	-4.263321385902032	-8.712308841099164	4.448987455197131	-3.8907407407407413	-9.907407407407408	6.0166666666666675	-0.10192797931129564	-0.08739210850801478	0.35236764033538354	-0.04011082990439898	-0.1694178824929849	0.8888054519530271	1.5953518360098133	0.005160692951015539	0.0019301075268817192	Bacteria	Bacteroidetes	Chlorobi
GCA_000014145	Cytophaga hutchinsonii ATCC 33406	269798	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Cytophaga.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Cytophaga_hutchinsonii_ATCC_33406	0.3963004628039333	0.39729527208761134	0.3837393947643029	3662.0	0.3238480099631571	0.8959069912645847	0.8884780761965687	4433218.0	461467.0	3938817.0	37.0	50.815797636823866	53.163140246652176	58.576864504280856	41.95316863779298	44.956090374165925	55.889865668025294	51.0	2.9125546932298527	5.334671463809618	2.4620980426687957	3.9514759314167147	-0.6704834744605332	-1.1415686274509809	-0.5893805408358349	-0.7118003921568629	0.0	15.0	0.909612233752048	3.0	3.0	262.0	277.04200000000003	134.0	141.696	99.99	3.8954948797280746	1.9986008638807589	2.3845762427852035	415.0	-4.662472002185195	-9.122152417372304	4.4596804151871074	-4.649215686274509	-8.976470588235292	4.327254901960783	-0.16186329964171012	-0.0028431947482951696	-0.029693946852191237	-0.045871332632684586	-0.15437481372261624	0.450456650561057	1.3831955323929037	-0.0041075914800655505	-0.002101583833970508	Bacteria	Bacteroidetes	Chlorobi
GCA_000020625	Prosthecochloris aestuarii DSM 271	290512	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Prosthecochloris.	Bacteria_Bacteroidetes_Chlorobi_group_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_Prosthecochloris_aestuarii_DSM_271	0.5085960965592309	0.5100092554405025	0.4854333741108242	2240.0	0.4994501789079511	0.8834500698986797	0.8708492062828825	2512923.0	292881.0	2188377.0	45.0	54.13128837544478	54.161808157129364	58.74502825681186	50.81059850505135	48.36513154459254	57.15335819037686	53.0	0.9894334640087544	3.6242918657944183	0.5451570307116453	2.3870923524443426	-2.148749441715058	-2.589622641509434	-1.0895082268870049	-1.0947079245283018	17.0	17.0	0.9200892857142856	1.0	1.0	678.0	351.30400000000003	562.0	249.03799999999998	100.0	6.902335159946808	2.3828162206857617	3.3299444380505463	814.0	-6.98865564984368	-12.960607414024118	5.971951764180437	-5.476792452830188	-11.450943396226414	5.974150943396228	-0.2844276338494294	-0.21633104745221043	0.0003682513360173664	-0.027094549337465492	-0.10702516791389284	0.4442764332971091	1.2371995133500757	0.14584642857142854	0.13971517857142857	Bacteria	Bacteroidetes	Chlorobi
GCA_000012845	Parabacteroides distasonis ATCC 8503	435591	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Parabacteroides_distasonis_ATCC_8503	0.4606072627452843	0.4618464307573837	0.4303932480059358	3828.0	0.4516196469776613	0.91001644227154	0.8927529924373033	4811379.0	432945.0	4295373.0	82.0	53.66407715159112	53.172849708781975	58.918765935660865	44.10804786028054	43.372090531808034	54.52876268455815	52.0	4.070450505404087	6.348714393103408	2.618135870243074	5.240494691940799	-1.0479571577847522	-1.7271153846153853	-0.8061899268547621	-0.8014488461538462	21.0	15.0	0.9683908045977012	7.0	7.0	510.0	466.468	315.0	265.098	99.86	3.2418651349991268	2.352678634672892	3.551667906800625	1907.0	-4.669291503267973	-11.5237045751634	6.854413071895426	-3.71843137254902	-10.515686274509804	6.797254901960784	-0.3375848484685026	-0.2036412012515088	-0.008338886106675212	-0.07450942295527004	-0.1843188625520527	1.4523146351610126	1.108219701162609	0.01137199582027168	0.013036050156739809	Bacteria	Bacteroidetes	Chlorobi
GCA_000196315	Croceibacter atlanticus HTCC2559	216432	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Croceibacter.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Croceibacter_atlanticus_HTCC2559_Re_annotation_of_existing_genome_that_was_not_originally_submitted_by_me	0.34335871969431864	0.3441651334108381	0.3738970588235294	2639.0	0.3093746280881807	0.9192668242937092	0.9202966377488097	2952962.0	238402.0	2717601.0	35.0	43.05339421911395	53.23349514646093	59.86795898616412	41.46302516787669	45.35620562763747	57.047229249577825	54.0	3.8845529681814703	5.000896564239167	3.097402211414796	3.8099448365344304	-0.6745451099317622	-1.0794444444444444	-0.4993873540560979	-0.7458551851851852	0.0	21.0	0.8980674497915877	2.0	2.0	116.0	160.266	55.0	73.88	84.84	1.037408411703847	2.399283916791918	2.301737715147592	321.0	-4.2366603487490515	-7.9226952236542845	3.6860348749052316	-3.9948148148148137	-9.361111111111109	5.366296296296296	0.04237937320242032	-0.057084003442864364	0.4558452316418369	-0.047115849351707206	-0.1479761848653884	0.7871507567666742	1.190951727704737	-0.016773777946191733	-0.007154225085259567	Bacteria	Bacteroidetes	Chlorobi
GCA_000012585	Chlorobium chlorochromatii CaD3	340177	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium/Pelodictyon group; Chlorobium.	Bacteria_Bacteroidetes_Chlorobi_group_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_ChlorobiumPelodictyon_group_Chlorobium_chlorochromatii_CaD3	0.4503286544777981	0.4515100837868464	0.4264075189342093	2029.0	0.38797411996026376	0.8892164665237732	0.8772362746245352	2572079.0	284944.0	2256321.0	44.0	49.710255240150325	49.83171827285956	57.403027977747676	45.69390837220848	46.10358773423469	56.041693517800034	52.0	1.6296838310008164	3.2129913208290777	1.2506984754180397	2.490214768764212	-1.7578265155248949	-2.0121153846153845	-0.8007763824544077	-0.8902361538461541	16.0	16.0	0.928536224741252	1.0	1.0	506.0	228.338	423.0	145.44799999999998	99.36	2.716411006223765	1.998220245216538	2.6592617393153484	384.0	-5.8020946278955146	-11.28651552488911	5.4844208969935915	-5.4846153846153864	-9.478846153846153	3.9942307692307697	-0.2485808314111275	-0.05471803954277826	-0.27171330496893537	-0.023715377183157728	-0.07481440873082176	0.3789853555827767	0.7227765520648655	0.13684672252341054	0.1367925086249384	Bacteria	Bacteroidetes	Chlorobi
GCA_000064305	Flavobacterium psychrophilum JIP02/86	402612	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_psychrophilum_JIP0286	0.3324162401877161	0.3331981246681429	0.3616289832077218	2446.0	0.2762000562356193	0.8748862914114268	0.8558129648417591	2860382.0	357873.0	2447952.0	48.0	44.764993178049146	55.321809691528465	59.78397021072798	38.97998498034229	44.706440076261664	56.34377520805371	54.0	5.608155895423858	5.998943519237323	4.548692283534434	4.703523511471871	-0.5332011447260787	-0.9611111111111114	-0.39804818479149	-0.6075925925925926	0.0	2.0	0.9407195421095668	6.0	6.0	88.0	114.698	40.0	49.083999999999996	32.21	-0.4838321765968305	2.544333489222568	2.3186273782188445	463.0	-3.1711730689797606	-7.138822800495663	3.967649731515903	-3.6207547169811316	-8.00377358490566	4.3830188679245285	0.09734471054901017	0.1417714007472988	0.10468896311820526	-0.05754376951795256	-0.191883990680304	1.0594636118894236	1.2954200077654523	-0.010914963205233025	-0.0037138184791496304	Bacteria	Bacteroidetes	Chlorobi
GCA_000020565	Candidatus Amoebophilus asiaticus 5a2	452471	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Amoebophilaceae; Candidatus Amoebophilus.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Amoebophilaceae_Candidatus_Amoebophilus_asiaticus_5a2	0.3613748690132533	0.3621066954137849	0.3659531090723751	1394.0	0.2998938370782213	0.8166797922269795	0.7930665200566345	1884364.0	345442.0	1494426.0	34.0	47.12939519665081	55.73441524662662	60.258948008497704	43.757606152368496	50.63497340010678	59.823996103175936	55.0	2.9691875150770075	4.976397928931481	2.6139945085053733	4.244229305757869	-0.8537661406025789	-0.8600000000000002	-0.6462494978479156	-0.5586603703703704	18.0	16.0	0.8084648493543759	1.0	1.0	157.0	124.49	127.0	68.7	99.77	3.009867481248372	2.8098195822217806	2.764222574466478	499.0	-5.024647988505747	-7.5145617816091965	2.4899137931034483	-3.305660377358492	-7.979245283018868	4.673584905660378	0.016495418341666346	-0.3421110523721395	0.8770067134875318	-0.007218046774736771	-0.09149538618023784	0.3551930065716342	0.732168623173612	0.02332137733142038	0.04182209469153515	Bacteria	Bacteroidetes	Chlorobi
